,ID,rank2018,team2018,batting_average2018,numOfGames2018,plate_appearances2018,atbat2018,hits2018,HRｓ2018,RBI2018,steal2018,walks2018,deadball2018,strike_out2018,sacrifice_bunt2018,double_play2018,On_base_percentage2018,Slugging_percentage2018,OPS2018,RC272018,XR272018,rank2017,team2017,batting_average2017,numOfGames2017,plate_appearances2017,atbat2017,hits2017,HRｓ2017,RBI2017,steal2017,walks2017,deadball2017,strike_out2017,sacrifice_bunt2017,double_play2017,On_base_percentage2017,Slugging_percentage2017,OPS2017,RC272017,XR272017,rank2016,team2016,batting_average2016,numOfGames2016,plate_appearances2016,atbat2016,hits2016,HRｓ2016,RBI2016,steal2016,walks2016,deadball2016,strike_out2016,sacrifice_bunt2016,double_play2016,On_base_percentage2016,Slugging_percentage2016,OPS2016,RC272016,XR272016,rank2015,team2015,batting_average2015,numOfGames2015,plate_appearances2015,atbat2015,hits2015,HRｓ2015,RBI2015,steal2015,walks2015,deadball2015,strike_out2015,sacrifice_bunt2015,double_play2015,On_base_percentage2015,Slugging_percentage2015,OPS2015,RC272015,XR272015,rank2014,team2014,batting_average2014,numOfGames2014,plate_appearances2014,atbat2014,hits2014,HRｓ2014,RBI2014,steal2014,walks2014,deadball2014,strike_out2014,sacrifice_bunt2014,double_play2014,On_base_percentage2014,Slugging_percentage2014,OPS2014,RC272014,XR272014,player_name
337,337,290.0,Fighters,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.2,0.0,0.2,-2.46,-2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,姫野 優也
338,338,197.0,Orix,0.209,70.0,258.0,230.0,48.0,1.0,17.0,0.0,22.0,2.0,41.0,4.0,4.0,0.28300000000000003,0.261,0.544,2.38,2.41,54.0,Orix,0.277,130.0,506.0,470.0,130.0,6.0,47.0,0.0,28.0,3.0,60.0,3.0,13.0,0.32,0.349,0.669,3.81,3.75,132.0,Orix,0.249,50.0,189.0,177.0,44.0,4.0,13.0,1.0,3.0,1.0,30.0,8.0,3.0,0.265,0.35,0.615,2.95,2.93,31.0,Orix,0.295,56.0,206.0,183.0,54.0,4.0,22.0,0.0,13.0,3.0,22.0,5.0,7.0,0.348,0.41,0.758,4.64,4.56,46.0,Fighters,0.29600000000000004,84.0,274.0,243.0,72.0,4.0,29.0,0.0,22.0,3.0,40.0,5.0,4.0,0.361,0.403,0.764,5.29,5.09,小谷野 栄一
339,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,Giants,0.25,3.0,12.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.25,0.25,0.5,1.94,1.98,121.0,Giants,0.252,83.0,260.0,234.0,59.0,7.0,31.0,1.0,21.0,5.0,37.0,0.0,5.0,0.327,0.402,0.7290000000000001,4.54,4.46,15.0,Giants,0.319,87.0,325.0,295.0,94.0,15.0,50.0,1.0,25.0,5.0,44.0,0.0,4.0,0.382,0.515,0.897,7.35,7.09,アンダーソン
340,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.0,DeNA,0.113,30.0,85.0,71.0,8.0,0.0,2.0,0.0,12.0,1.0,30.0,0.0,2.0,0.247,0.127,0.374,0.55,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロマック
341,341,26.0,Lions,0.31,143.0,640.0,565.0,175.0,32.0,127.0,4.0,68.0,2.0,105.0,0.0,18.0,0.383,0.527,0.91,7.05,6.92,38.0,Lions,0.29100000000000004,143.0,633.0,574.0,167.0,19.0,99.0,5.0,44.0,8.0,96.0,1.0,17.0,0.34700000000000003,0.453,0.799,5.47,5.39,21.0,Lions,0.309,143.0,611.0,557.0,172.0,24.0,82.0,8.0,38.0,7.0,108.0,3.0,18.0,0.35700000000000004,0.51,0.867,6.1,5.97,82.0,Lions,0.27,141.0,627.0,537.0,145.0,13.0,81.0,12.0,69.0,12.0,136.0,2.0,13.0,0.362,0.385,0.747,4.91,5.0,88.0,Lions,0.273,118.0,501.0,440.0,120.0,14.0,55.0,3.0,47.0,6.0,100.0,0.0,8.0,0.345,0.416,0.7609999999999999,5.04,5.15,浅村 栄斗
342,342,106.0,Lions,0.256,114.0,363.0,305.0,78.0,8.0,52.0,1.0,52.0,3.0,78.0,0.0,5.0,0.366,0.4,0.7659999999999999,5.52,5.51,103.0,Lions,0.252,116.0,374.0,333.0,84.0,9.0,46.0,0.0,27.0,3.0,64.0,4.0,10.0,0.308,0.3720000000000001,0.68,3.76,3.97,63.0,Lions,0.279,135.0,569.0,477.0,133.0,3.0,41.0,0.0,83.0,6.0,87.0,0.0,9.0,0.39,0.369,0.759,5.7,5.57,89.0,Lions,0.268,142.0,622.0,533.0,143.0,10.0,42.0,3.0,72.0,5.0,88.0,8.0,15.0,0.358,0.371,0.73,4.75,4.73,58.0,Lions,0.28800000000000003,144.0,642.0,532.0,153.0,3.0,61.0,3.0,96.0,3.0,100.0,2.0,9.0,0.394,0.383,0.777,5.96,5.89,栗山 巧
343,343,113.0,Orix,0.25,7.0,14.0,12.0,3.0,2.0,8.0,0.0,1.0,1.0,3.0,0.0,0.0,0.35700000000000004,0.833,1.19,10.39,10.35,276.0,Orix,0.118,9.0,17.0,17.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.118,0.353,0.471,0.38,0.66,299.0,Orix,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.84,-2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杉本 裕太郎
344,344,200.0,Orix,0.207,81.0,104.0,92.0,19.0,0.0,5.0,0.0,4.0,0.0,21.0,8.0,2.0,0.24,0.25,0.49,1.36,1.37,280.0,Orix,0.111,17.0,22.0,18.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,0.2,0.222,0.422,1.05,1.1,280.0,Orix,0.152,43.0,80.0,66.0,10.0,0.0,0.0,0.0,3.0,0.0,16.0,11.0,0.0,0.188,0.16699999999999998,0.355,0.49,0.61,219.0,Orix,0.204,79.0,188.0,147.0,30.0,0.0,14.0,1.0,13.0,8.0,31.0,19.0,2.0,0.302,0.238,0.54,2.35,2.45,298.0,Orix,0.108,60.0,79.0,65.0,7.0,0.0,4.0,0.0,2.0,1.0,20.0,11.0,0.0,0.147,0.123,0.27,-0.25,-0.08,山崎 勝己
345,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0,Orix,0.231,21.0,66.0,52.0,12.0,2.0,6.0,0.0,9.0,4.0,19.0,0.0,1.0,0.379,0.385,0.763,5.51,5.78,バトラー
346,346,290.0,Carp,0.0,12.0,15.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.067,0.0,0.067,-2.14,-1.81,12.0,Carp,0.333,6.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.5,0.333,0.833,5.14,4.93,299.0,Carp,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.81,-2.57,,,,,,,,,,,,,,,,,,,,,312.0,Carp,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,庄司 隼人
347,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0,DeNA,0.14300000000000002,4.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.14300000000000002,0.393,1.03,1.31,91.0,DeNA,0.272,73.0,166.0,147.0,40.0,4.0,23.0,0.0,15.0,2.0,23.0,1.0,4.0,0.345,0.401,0.747,4.6,4.59,多村 仁志
348,348,274.0,Rakuten,0.114,28.0,49.0,44.0,5.0,0.0,2.0,0.0,3.0,0.0,12.0,2.0,2.0,0.17,0.136,0.307,-0.71,-0.52,1.0,Rakuten,0.5,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.667,0.5,1.167,21.22,19.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,村林 一輝
349,349,86.0,Softbank,0.266,99.0,405.0,354.0,94.0,11.0,45.0,5.0,25.0,2.0,60.0,22.0,5.0,0.316,0.415,0.731,4.32,4.27,81.0,Softbank,0.264,141.0,623.0,526.0,139.0,14.0,64.0,15.0,38.0,4.0,93.0,52.0,12.0,0.317,0.422,0.7390000000000001,4.26,4.2,139.0,Softbank,0.245,137.0,590.0,497.0,122.0,10.0,56.0,8.0,47.0,3.0,86.0,38.0,7.0,0.312,0.37,0.682,3.82,3.87,174.0,Softbank,0.228,142.0,530.0,457.0,104.0,7.0,45.0,3.0,34.0,0.0,83.0,35.0,13.0,0.279,0.326,0.605,2.63,2.71,178.0,Softbank,0.24,144.0,662.0,551.0,132.0,3.0,42.0,10.0,41.0,4.0,104.0,62.0,10.0,0.295,0.307,0.602,2.82,2.82,今宮 健太
350,350,95.0,Carp,0.263,67.0,89.0,80.0,21.0,4.0,12.0,0.0,7.0,0.0,25.0,2.0,5.0,0.322,0.425,0.747,3.65,3.73,280.0,Carp,0.111,9.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.111,0.222,0.333,-0.09,-0.07,120.0,Carp,0.25,48.0,116.0,104.0,26.0,5.0,18.0,0.0,12.0,0.0,26.0,0.0,7.0,0.328,0.452,0.78,4.24,4.22,224.0,Carp,0.2,5.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.4,0.74,0.88,,,,,,,,,,,,,,,,,,,,,下水流 昂
351,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,Yakult,0.17,39.0,51.0,47.0,8.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,1.0,0.21600000000000005,0.213,0.428,0.96,1.26,57.0,Yakult,0.289,72.0,89.0,83.0,24.0,0.0,14.0,0.0,5.0,0.0,6.0,0.0,3.0,0.326,0.325,0.6509999999999999,3.57,3.54,松元 ユウイチ
352,352,290.0,Yakult,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,179.0,Yakult,0.217,35.0,24.0,23.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.25,0.261,0.511,1.44,1.51,171.0,Yakult,0.23,76.0,142.0,126.0,29.0,0.0,5.0,8.0,8.0,0.0,15.0,8.0,0.0,0.276,0.294,0.57,3.04,3.0,169.0,Yakult,0.23,84.0,240.0,209.0,48.0,3.0,9.0,6.0,17.0,4.0,38.0,10.0,2.0,0.3,0.301,0.601,3.14,3.18,191.0,Yakult,0.232,56.0,142.0,125.0,29.0,0.0,7.0,10.0,5.0,1.0,21.0,11.0,3.0,0.267,0.264,0.531,2.0,2.0,比屋根 渉
353,353,60.0,Lions,0.281,143.0,647.0,541.0,152.0,47.0,124.0,0.0,88.0,16.0,138.0,0.0,5.0,0.396,0.59,0.985,8.54,8.45,30.0,Lions,0.298,78.0,293.0,242.0,72.0,23.0,61.0,0.0,46.0,5.0,72.0,0.0,7.0,0.42,0.6609999999999999,1.081,9.42,9.14,99.0,Lions,0.259,49.0,157.0,139.0,36.0,14.0,32.0,0.0,15.0,1.0,36.0,2.0,1.0,0.335,0.59,0.925,6.97,7.04,1.0,Lions,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,,302.0,Lions,0.1,14.0,34.0,30.0,3.0,2.0,3.0,0.0,4.0,0.0,10.0,0.0,0.0,0.206,0.3,0.506,1.75,2.23,山川 穂高
354,354,223.0,Rakuten,0.188,11.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.188,0.188,0.375,0.46,0.6,302.0,Rakuten,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,Rakuten,0.182,4.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.182,0.273,0.455,0.1,0.05,238.0,Rakuten,0.192,39.0,84.0,78.0,15.0,1.0,7.0,0.0,6.0,0.0,25.0,0.0,4.0,0.25,0.256,0.506,1.32,1.44,,,,,,,,,,,,,,,,,,,,,フェルナンド
355,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,Rakuten,0.215,31.0,86.0,79.0,17.0,0.0,4.0,3.0,6.0,0.0,19.0,0.0,2.0,0.267,0.253,0.521,2.01,2.18,,,,,,,,,,,,,,,,,,,,,北川 倫太郎
356,356,132.0,Giants,0.241,99.0,261.0,228.0,55.0,2.0,12.0,6.0,23.0,0.0,41.0,10.0,7.0,0.311,0.32,0.631,3.32,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,田中 俊太
357,357,45.0,Giants,0.29,116.0,426.0,383.0,111.0,13.0,52.0,3.0,41.0,1.0,69.0,0.0,5.0,0.359,0.433,0.7929999999999999,5.8,5.65,92.0,Giants,0.261,134.0,516.0,463.0,121.0,16.0,46.0,6.0,46.0,5.0,98.0,1.0,17.0,0.334,0.421,0.755,4.72,4.66,58.0,Giants,0.28300000000000003,143.0,618.0,576.0,163.0,11.0,42.0,8.0,33.0,5.0,78.0,1.0,7.0,0.326,0.403,0.7290000000000001,4.85,4.73,126.0,Giants,0.251,130.0,479.0,434.0,109.0,15.0,52.0,3.0,34.0,4.0,81.0,5.0,12.0,0.31,0.415,0.725,4.2,4.22,45.0,Giants,0.297,130.0,523.0,472.0,140.0,13.0,62.0,8.0,42.0,3.0,75.0,4.0,8.0,0.35600000000000004,0.445,0.8009999999999999,5.74,5.56,長野 久義
358,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,Orix,0.281,35.0,113.0,96.0,27.0,4.0,8.0,2.0,8.0,1.0,23.0,8.0,0.0,0.343,0.4270000000000001,0.77,4.95,4.92,,,,,,,,,,,,,,,,,,,,,岩崎 恭平
359,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,Carp,0.125,4.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.125,0.125,0.25,-0.82,-0.58,迎 祐一郎
360,360,279.0,Giants,0.1,8.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.1,0.2,-2.0,-1.86,109.0,Giants,0.25,18.0,36.0,32.0,8.0,0.0,1.0,1.0,4.0,0.0,7.0,0.0,1.0,0.333,0.25,0.583,3.15,3.19,252.0,Giants,0.17600000000000002,15.0,40.0,34.0,6.0,0.0,0.0,0.0,4.0,2.0,12.0,0.0,0.0,0.3,0.235,0.535,2.24,2.36,298.0,Giants,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.09,0.63,,,,,,,,,,,,,,,,,,,,,辻 東倫
361,361,290.0,Doragons,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,9.0,Doragons,0.353,9.0,17.0,17.0,6.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.353,0.529,0.882,7.38,7.14,299.0,Doragons,0.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-2.14,-1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石川 駿
362,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,Orix,0.262,29.0,123.0,107.0,28.0,0.0,5.0,1.0,11.0,1.0,11.0,3.0,1.0,0.333,0.299,0.632,3.87,3.85,100.0,Orix,0.268,120.0,517.0,452.0,121.0,1.0,28.0,5.0,37.0,7.0,55.0,19.0,8.0,0.331,0.319,0.65,3.76,3.7,平野 恵一
363,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,Orix,0.185,11.0,32.0,27.0,5.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.313,0.222,0.535,2.84,2.97,287.0,Orix,0.125,9.0,20.0,16.0,2.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.3,0.25,0.55,2.83,2.89,谷 佳知
364,364,230.0,Rakuten,0.184,27.0,45.0,38.0,7.0,0.0,0.0,1.0,4.0,1.0,12.0,2.0,1.0,0.279,0.211,0.49,1.49,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八百板 卓丸
365,365,20.0,DeNA,0.318,142.0,590.0,551.0,175.0,28.0,71.0,0.0,38.0,1.0,45.0,0.0,16.0,0.363,0.532,0.894,6.8,6.49,16.0,DeNA,0.32299999999999995,128.0,523.0,480.0,155.0,15.0,62.0,0.0,38.0,4.0,47.0,0.0,23.0,0.377,0.479,0.856,6.08,5.78,47.0,DeNA,0.29100000000000004,101.0,335.0,302.0,88.0,11.0,36.0,0.0,25.0,8.0,30.0,0.0,12.0,0.361,0.454,0.815,5.57,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮﨑 敏郎
366,366,257.0,DeNA,0.14300000000000002,4.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.25,0.14300000000000002,0.393,-0.53,-0.15,302.0,DeNA,0.0,3.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,282.0,DeNA,0.14300000000000002,17.0,38.0,35.0,5.0,1.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,0.211,0.229,0.439,1.21,1.53,187.0,DeNA,0.224,59.0,135.0,116.0,26.0,1.0,9.0,1.0,3.0,1.0,23.0,15.0,2.0,0.25,0.345,0.595,2.53,2.42,312.0,DeNA,0.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.78,-2.5,飛雄馬
367,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,Lotte,0.16699999999999998,13.0,6.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.667,0.833,5.71,6.32,早坂 圭介
368,368,165.0,Yakult,0.224,102.0,101.0,85.0,19.0,1.0,7.0,2.0,8.0,1.0,12.0,7.0,1.0,0.298,0.318,0.616,3.09,3.06,155.0,Yakult,0.234,100.0,188.0,167.0,39.0,0.0,11.0,6.0,8.0,2.0,26.0,8.0,0.0,0.272,0.299,0.5720000000000001,2.78,2.97,191.0,Yakult,0.22,72.0,92.0,82.0,18.0,1.0,10.0,5.0,4.0,3.0,13.0,1.0,1.0,0.275,0.305,0.58,2.63,2.96,95.0,Yakult,0.263,82.0,238.0,209.0,55.0,1.0,19.0,8.0,14.0,2.0,29.0,11.0,5.0,0.313,0.306,0.619,3.34,3.4,224.0,Yakult,0.21,115.0,292.0,252.0,53.0,2.0,20.0,16.0,18.0,3.0,45.0,16.0,1.0,0.268,0.266,0.534,2.49,2.69,上田 剛史
369,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,Rakuten,0.141,40.0,80.0,71.0,10.0,0.0,2.0,0.0,1.0,0.0,12.0,8.0,1.0,0.153,0.155,0.308,-0.16,-0.03,176.0,Lions,0.242,22.0,35.0,33.0,8.0,1.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.242,0.333,0.5760000000000001,1.77,1.85,山崎 浩司
370,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,Tigers,0.276,140.0,583.0,544.0,150.0,9.0,59.0,0.0,31.0,3.0,77.0,0.0,21.0,0.316,0.375,0.691,3.79,3.76,7.0,Tigers,0.338,142.0,591.0,532.0,180.0,14.0,84.0,2.0,46.0,7.0,64.0,0.0,19.0,0.394,0.477,0.872,6.59,6.33,マートン
371,371,223.0,Softbank,0.188,74.0,153.0,133.0,25.0,2.0,15.0,2.0,12.0,2.0,36.0,6.0,2.0,0.265,0.28600000000000003,0.551,2.39,2.5,166.0,Softbank,0.228,58.0,130.0,114.0,26.0,2.0,8.0,2.0,5.0,2.0,28.0,9.0,0.0,0.273,0.35100000000000003,0.624,3.3,3.28,255.0,Softbank,0.175,36.0,77.0,63.0,11.0,0.0,2.0,1.0,10.0,0.0,15.0,4.0,0.0,0.28800000000000003,0.206,0.494,2.02,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,髙田 知季
372,372,157.0,DeNA,0.23,41.0,91.0,74.0,17.0,0.0,7.0,5.0,11.0,0.0,19.0,4.0,1.0,0.322,0.243,0.565,2.74,3.08,129.0,DeNA,0.246,63.0,192.0,167.0,41.0,2.0,11.0,1.0,12.0,4.0,41.0,6.0,4.0,0.306,0.32299999999999995,0.63,3.21,3.36,204.0,DeNA,0.209,95.0,329.0,297.0,62.0,2.0,14.0,6.0,18.0,2.0,67.0,11.0,3.0,0.258,0.269,0.527,2.06,2.16,109.0,DeNA,0.259,89.0,375.0,343.0,89.0,1.0,18.0,6.0,16.0,7.0,82.0,9.0,2.0,0.306,0.297,0.603,3.25,3.19,157.0,DeNA,0.248,138.0,539.0,483.0,120.0,7.0,36.0,9.0,32.0,8.0,98.0,16.0,9.0,0.306,0.34600000000000003,0.652,3.56,3.52,石川 雄洋
373,373,48.0,Softbank,0.287,55.0,112.0,101.0,29.0,5.0,20.0,0.0,9.0,1.0,18.0,0.0,3.0,0.348,0.495,0.843,5.93,5.79,183.0,Softbank,0.21600000000000005,23.0,44.0,37.0,8.0,2.0,7.0,1.0,7.0,0.0,15.0,0.0,0.0,0.341,0.514,0.8540000000000001,6.52,6.53,79.0,Softbank,0.271,122.0,442.0,387.0,105.0,10.0,51.0,2.0,51.0,3.0,95.0,1.0,9.0,0.361,0.403,0.764,5.08,4.98,187.0,Softbank,0.224,30.0,96.0,85.0,19.0,5.0,12.0,0.0,11.0,0.0,27.0,0.0,0.0,0.313,0.4,0.713,4.61,4.78,39.0,Softbank,0.3,135.0,541.0,473.0,142.0,6.0,55.0,7.0,54.0,7.0,95.0,0.0,8.0,0.375,0.414,0.79,5.73,5.62,長谷川 勇也
374,374,16.0,Tigers,0.322,62.0,266.0,239.0,77.0,1.0,20.0,1.0,19.0,1.0,32.0,4.0,7.0,0.37,0.377,0.747,5.12,5.0,194.0,Tigers,0.21,83.0,252.0,219.0,46.0,3.0,20.0,0.0,23.0,1.0,42.0,7.0,4.0,0.28600000000000003,0.301,0.5870000000000001,2.79,2.94,74.0,Tigers,0.273,122.0,438.0,385.0,105.0,5.0,33.0,6.0,38.0,4.0,91.0,7.0,10.0,0.341,0.382,0.723,4.62,4.52,298.0,Tigers,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,-2.43,,,,,,,,,,,,,,,,,,,,,北條 史也
375,375,235.0,Carp,0.177,58.0,107.0,96.0,17.0,1.0,7.0,0.0,5.0,1.0,27.0,4.0,4.0,0.223,0.219,0.442,0.8,0.99,208.0,Carp,0.204,77.0,167.0,147.0,30.0,1.0,12.0,1.0,10.0,0.0,33.0,8.0,8.0,0.252,0.252,0.503,1.36,1.54,216.0,Carp,0.202,106.0,289.0,243.0,49.0,0.0,17.0,4.0,29.0,4.0,54.0,12.0,8.0,0.29600000000000004,0.23,0.526,2.1,2.15,143.0,Carp,0.241,83.0,238.0,216.0,52.0,2.0,12.0,1.0,14.0,0.0,42.0,8.0,10.0,0.287,0.29600000000000004,0.583,2.33,2.3,250.0,Carp,0.192,80.0,223.0,193.0,37.0,4.0,19.0,1.0,21.0,1.0,43.0,8.0,6.0,0.274,0.295,0.57,2.21,2.26,石原 慶幸
376,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,Orix,0.189,36.0,43.0,37.0,7.0,0.0,4.0,0.0,5.0,0.0,7.0,1.0,2.0,0.28600000000000003,0.21600000000000005,0.502,1.51,1.6,258.0,Orix,0.17,92.0,148.0,135.0,23.0,2.0,8.0,1.0,10.0,1.0,34.0,2.0,1.0,0.233,0.23,0.463,1.47,1.67,157.0,Orix,0.248,120.0,185.0,161.0,40.0,2.0,15.0,0.0,14.0,0.0,27.0,9.0,4.0,0.307,0.348,0.655,3.44,3.42,原 拓也
377,377,135.0,Lotte,0.239,143.0,476.0,415.0,99.0,3.0,35.0,3.0,40.0,3.0,68.0,16.0,13.0,0.309,0.328,0.636,3.14,3.15,125.0,Lotte,0.248,132.0,359.0,311.0,77.0,3.0,36.0,4.0,26.0,1.0,68.0,17.0,7.0,0.304,0.334,0.638,3.28,3.36,107.0,Lotte,0.256,130.0,430.0,371.0,95.0,2.0,38.0,6.0,38.0,1.0,91.0,17.0,12.0,0.324,0.332,0.6559999999999999,3.58,3.56,258.0,Lotte,0.17,117.0,365.0,305.0,52.0,2.0,32.0,3.0,33.0,1.0,69.0,22.0,3.0,0.251,0.23,0.48,1.66,1.9,273.0,Lotte,0.156,50.0,148.0,128.0,20.0,0.0,10.0,0.0,10.0,1.0,27.0,9.0,2.0,0.223,0.203,0.426,0.98,1.1,田村 龍弘
378,378,194.0,Yakult,0.211,123.0,401.0,341.0,72.0,5.0,26.0,2.0,31.0,5.0,39.0,22.0,7.0,0.285,0.287,0.5720000000000001,2.61,2.71,134.0,Yakult,0.243,127.0,486.0,419.0,102.0,4.0,34.0,2.0,42.0,10.0,65.0,11.0,14.0,0.324,0.325,0.649,3.46,3.53,240.0,Yakult,0.187,106.0,378.0,321.0,60.0,3.0,37.0,2.0,31.0,6.0,47.0,14.0,9.0,0.266,0.259,0.525,2.02,2.24,167.0,Yakult,0.231,136.0,502.0,442.0,102.0,2.0,33.0,3.0,40.0,4.0,80.0,14.0,9.0,0.299,0.276,0.575,2.7,2.76,44.0,Yakult,0.298,99.0,365.0,325.0,97.0,5.0,41.0,0.0,26.0,4.0,51.0,7.0,8.0,0.355,0.378,0.733,4.82,4.77,中村 悠平
